timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 16:10:16.776, 5 %, 1876 MiB
2022/01/04 16:10:17.789, 5 %, 1876 MiB
2022/01/04 16:10:18.802, 5 %, 1876 MiB
2022/01/04 16:10:19.815, 0 %, 1868 MiB
2022/01/04 16:10:20.830, 0 %, 0 MiB
2022/01/04 16:10:21.844, 14 %, 608 MiB
2022/01/04 16:10:22.857, 15 %, 1144 MiB
2022/01/04 16:10:23.871, 4 %, 1642 MiB
2022/01/04 16:10:24.884, 5 %, 1876 MiB
2022/01/04 16:10:25.897, 5 %, 1876 MiB
2022/01/04 16:10:26.910, 5 %, 1876 MiB
2022/01/04 16:10:27.923, 5 %, 1876 MiB
2022/01/04 16:10:28.936, 5 %, 1876 MiB
2022/01/04 16:10:29.950, 5 %, 1876 MiB
2022/01/04 16:10:30.962, 5 %, 1876 MiB
2022/01/04 16:10:31.975, 5 %, 1876 MiB
2022/01/04 16:10:32.989, 5 %, 1876 MiB
2022/01/04 16:10:34.002, 5 %, 1876 MiB
2022/01/04 16:10:35.015, 5 %, 1868 MiB
2022/01/04 16:10:36.029, 0 %, 0 MiB
2022/01/04 16:10:37.042, 3 %, 426 MiB
2022/01/04 16:10:38.056, 15 %, 1014 MiB
2022/01/04 16:10:39.069, 4 %, 1520 MiB
2022/01/04 16:10:40.082, 5 %, 1876 MiB
2022/01/04 16:10:41.095, 5 %, 1876 MiB
2022/01/04 16:10:42.108, 5 %, 1876 MiB
2022/01/04 16:10:43.122, 5 %, 1876 MiB
2022/01/04 16:10:44.135, 5 %, 1876 MiB
2022/01/04 16:10:45.149, 5 %, 1876 MiB
2022/01/04 16:10:46.166, 5 %, 1876 MiB
2022/01/04 16:10:47.179, 5 %, 1876 MiB
2022/01/04 16:10:48.192, 5 %, 1876 MiB
2022/01/04 16:10:49.205, 5 %, 1876 MiB
2022/01/04 16:10:50.218, 5 %, 1876 MiB
2022/01/04 16:10:51.232, 0 %, 0 MiB
2022/01/04 16:10:52.245, 0 %, 0 MiB
2022/01/04 16:10:53.258, 4 %, 896 MiB
2022/01/04 16:10:54.271, 4 %, 1380 MiB
2022/01/04 16:10:55.285, 4 %, 1846 MiB
2022/01/04 16:10:56.297, 5 %, 1876 MiB
2022/01/04 16:10:57.308, 5 %, 1876 MiB
2022/01/04 16:10:58.321, 5 %, 1876 MiB
2022/01/04 16:10:59.334, 5 %, 1876 MiB
2022/01/04 16:11:00.347, 5 %, 1876 MiB
2022/01/04 16:11:01.360, 5 %, 1876 MiB
2022/01/04 16:11:02.373, 5 %, 1876 MiB
2022/01/04 16:11:03.386, 5 %, 1876 MiB
2022/01/04 16:11:04.399, 5 %, 1876 MiB
2022/01/04 16:11:05.413, 5 %, 1876 MiB
2022/01/04 16:11:06.449, 14 %, 0 MiB
2022/01/04 16:11:07.486, 0 %, 0 MiB
2022/01/04 16:11:08.500, 0 %, 0 MiB
2022/01/04 16:11:09.514, 14 %, 588 MiB
2022/01/04 16:11:10.527, 4 %, 1138 MiB
2022/01/04 16:11:11.540, 4 %, 1624 MiB
2022/01/04 16:11:12.553, 5 %, 1876 MiB
2022/01/04 16:11:13.567, 5 %, 1876 MiB
2022/01/04 16:11:14.580, 5 %, 1876 MiB
2022/01/04 16:11:15.593, 5 %, 1876 MiB
2022/01/04 16:11:16.606, 5 %, 1876 MiB
2022/01/04 16:11:17.619, 5 %, 1876 MiB
2022/01/04 16:11:18.632, 5 %, 1876 MiB
2022/01/04 16:11:19.645, 5 %, 1876 MiB
2022/01/04 16:11:20.659, 5 %, 1876 MiB
2022/01/04 16:11:21.672, 5 %, 1876 MiB
2022/01/04 16:11:22.685, 5 %, 1868 MiB
2022/01/04 16:11:23.699, 0 %, 0 MiB
2022/01/04 16:11:24.718, 0 %, 20 MiB
2022/01/04 16:11:25.731, 4 %, 936 MiB
2022/01/04 16:11:26.748, 6 %, 1482 MiB
2022/01/04 16:11:27.761, 4 %, 1876 MiB
2022/01/04 16:11:28.775, 5 %, 1876 MiB
2022/01/04 16:11:29.788, 5 %, 1876 MiB
2022/01/04 16:11:30.802, 5 %, 1876 MiB
2022/01/04 16:11:31.815, 5 %, 1876 MiB
2022/01/04 16:11:32.828, 5 %, 1876 MiB
2022/01/04 16:11:33.841, 5 %, 1876 MiB
2022/01/04 16:11:34.854, 5 %, 1876 MiB
2022/01/04 16:11:35.867, 5 %, 1876 MiB
2022/01/04 16:11:36.880, 5 %, 1876 MiB
2022/01/04 16:11:37.900, 5 %, 1876 MiB
2022/01/04 16:11:38.913, 0 %, 0 MiB
2022/01/04 16:11:39.926, 0 %, 0 MiB
2022/01/04 16:11:40.939, 6 %, 854 MiB
2022/01/04 16:11:41.953, 14 %, 1354 MiB
2022/01/04 16:11:42.966, 5 %, 1812 MiB
2022/01/04 16:11:43.982, 5 %, 1876 MiB
2022/01/04 16:11:44.995, 5 %, 1876 MiB
2022/01/04 16:11:46.008, 5 %, 1876 MiB
2022/01/04 16:11:47.021, 5 %, 1876 MiB
2022/01/04 16:11:48.034, 5 %, 1876 MiB
2022/01/04 16:11:49.045, 5 %, 1876 MiB
2022/01/04 16:11:50.058, 5 %, 1876 MiB
2022/01/04 16:11:51.071, 5 %, 1876 MiB
2022/01/04 16:11:52.086, 5 %, 1876 MiB
2022/01/04 16:11:53.099, 5 %, 1876 MiB
2022/01/04 16:11:54.112, 2 %, 1868 MiB
2022/01/04 16:11:55.126, 0 %, 0 MiB
2022/01/04 16:11:56.139, 0 %, 0 MiB
2022/01/04 16:11:57.153, 0 %, 0 MiB
2022/01/04 16:11:58.166, 0 %, 0 MiB
2022/01/04 16:11:59.179, 0 %, 0 MiB
2022/01/04 16:12:00.192, 0 %, 0 MiB
2022/01/04 16:12:01.205, 0 %, 0 MiB
2022/01/04 16:12:02.343, 0 %, 0 MiB
2022/01/04 16:12:03.356, 0 %, 0 MiB
2022/01/04 16:12:04.370, 0 %, 0 MiB
2022/01/04 16:12:05.383, 0 %, 0 MiB
2022/01/04 16:12:06.397, 0 %, 0 MiB
2022/01/04 16:12:07.410, 0 %, 0 MiB
2022/01/04 16:12:08.423, 0 %, 0 MiB
2022/01/04 16:12:09.436, 0 %, 0 MiB
2022/01/04 16:12:10.449, 0 %, 0 MiB
2022/01/04 16:12:11.463, 0 %, 0 MiB
2022/01/04 16:12:12.476, 0 %, 0 MiB
2022/01/04 16:12:13.495, 0 %, 0 MiB
2022/01/04 16:12:14.508, 0 %, 0 MiB
